3.513767782922678862e+01,-1.904953977060712077e+03,9.820945962254312515e+09
1.982251127516818912e+01,-1.798691883438950981e+03,1.011063454937830925e+10
-6.449093293084123957e+01,-1.849950041137680955e+03,9.810512106731185913e+09
2.748009455219748887e+01,-1.851822930249832098e+03,1.001850428305250549e+10
-2.233421082783652167e+01,-1.824320962288315968e+03,1.001328735529094315e+10
-1.467662755080723080e+01,-1.877452009099197085e+03,9.815729034492748260e+09
-2.279620701006471961e+02,-1.834213733849562914e+03,1.018859877410687447e+10
-2.442638712190569947e+02,-1.872025906208564948e+03,1.012358169008552551e+10
-2.741206272320853259e+02,-1.823528271438277898e+03,1.020112135315540504e+10
-2.147861736818978898e+03,-6.816380622780550880e+01,1.126465456454822350e+10
-2.144718557545952081e+03,-1.152402991016948022e+02,1.134523864341429329e+10
-2.195621648560822905e+03,-8.152778478429569020e+01,1.106475390944441605e+10
-4.000000000000000000e+03,-5.000000000000000000e+02,9.265465849707241058e+09
-3.897551355376072024e+03,-4.457225146756230174e+02,1.033582907069128418e+10
-4.000000000000000000e+03,-4.000000000000000000e+02,1.010177062521496773e+10
-3.948775677688036012e+03,-4.728612573378114803e+02,9.798980484024301529e+09
-3.948775677688036012e+03,-4.228612573378114803e+02,1.038676017461761093e+10
-4.000000000000000000e+03,-4.500000000000000000e+02,9.547916395189546585e+09
-3.905907572646789959e+03,-1.050344688054901098e+03,9.654923865629728317e+09
-3.901612914431445915e+03,-1.150281732890405920e+03,9.684255180069402695e+09
-3.808729922130643899e+03,-1.100459584073041924e+03,9.542313399304168701e+09
-3.903760243539118164e+03,-1.100313210472653054e+03,9.972890384607488632e+09
-3.855171418281045135e+03,-1.125370658481723922e+03,9.695759807892421722e+09
-3.857318747388716929e+03,-1.075402136063971057e+03,9.598618632466945648e+09
-3.340963168308322111e+03,-1.909926926292750977e+03,9.623693989249397278e+09
-3.244868901300148991e+03,-1.912367368802501915e+03,9.895801581284835815e+09
-3.283174583580799208e+03,-1.813116427242134023e+03,9.515223762994125366e+09
-3.292916034804236006e+03,-1.911147147547625991e+03,9.736734159830951691e+09
-3.264021742440474100e+03,-1.862741898022318082e+03,9.705512672139480591e+09
-3.312068875944560205e+03,-1.861521676767441932e+03,9.546445250685600281e+09
-3.807963634619890854e+03,-1.503944448766394089e+03,8.853208562805585861e+09
-3.910939068585515088e+03,-1.553682749275363904e+03,9.247194149005290985e+09
-3.822345085465030934e+03,-1.599999999999314923e+03,9.240460739959386826e+09
-3.859451351602703198e+03,-1.528813599020879110e+03,9.075299190422285080e+09
-3.866642077025273011e+03,-1.576841374637338959e+03,9.289950634857452393e+09
-3.815154360042461121e+03,-1.551972224382853938e+03,9.025809295524213791e+09
-4.000000000000000000e+03,-1.400000000000000000e+03,9.024774484331478119e+09
-3.908038479982332774e+03,-1.452903907545439097e+03,9.035183681610021591e+09
-3.905631887357255891e+03,-1.351993252564283011e+03,8.600307042217233658e+09
-3.954019239991167069e+03,-1.426451953772718980e+03,8.952230344439662933e+09
-3.906835183669794787e+03,-1.402448580054860940e+03,8.817745361913625717e+09
-3.952815943678628173e+03,-1.375996626282141960e+03,8.728824657520174026e+09
-3.686646300394660102e+03,-2.405469068737714906e+02,1.114568301439133644e+10
-3.612135848348881154e+03,-2.946816529867240888e+02,1.096555938365176582e+10
-3.602021588644809981e+03,-1.791285776837937931e+02,1.096044824945185852e+10
-3.649391074371771083e+03,-2.676142799302477897e+02,1.108074967933390999e+10
-3.607078718496845795e+03,-2.369051153352590120e+02,1.096300381655181122e+10
-3.644333944519734814e+03,-2.098377422787827129e+02,1.107754102641642189e+10
-3.527453893396008880e+03,-2.507991255899665077e+02,1.073926698155758095e+10
-3.569794870872444790e+03,-2.727403892883452841e+02,1.084586307543849945e+10
-3.564737741020409885e+03,-2.149638516368802073e+02,1.084330750833854866e+10
8.644599475900896550e+02,-9.502413410300135865e+01,8.351376537160717010e+09
8.799824224743929335e+02,-2.007323007532999100e+02,8.414326277413400650e+09
9.634640361043136636e+02,-1.501255125223582070e+02,8.236203282222235680e+09
8.722211850322412374e+02,-1.478782174281506911e+02,8.314406212830036163e+09
9.217232292893532986e+02,-1.754289066378291011e+02,8.244419016119077682e+09
9.139619918472017162e+02,-1.225748233126797970e+02,8.107373526077185631e+09
-3.282894311972187097e+03,-1.843261431255147045e+02,1.012236435426572800e+10
-3.246146119961664226e+03,-8.485198264118957923e+01,9.976708028461708069e+09
-3.341860364116582787e+03,-8.955507746553571735e+01,1.040639588708646011e+10
-3.264520215966925207e+03,-1.345890628833521134e+02,9.989637007948459625e+09
-3.294003242039123961e+03,-8.720353005336264118e+01,1.025621029367308617e+10
-3.312377338044384942e+03,-1.369406102955252038e+02,1.028657394798217773e+10
1.126732462005307980e+03,-1.662637300685589139e+02,8.985983036684112549e+09
1.143421383503200104e+03,-1.282006410549394957e+02,9.087284196522207260e+09
1.172858853381025028e+03,-1.769018008011385064e+02,9.069292138164426804e+09
3.354642585220331057e+03,-8.668140514347663839e+01,9.248542971082862854e+09
3.468310841523225918e+03,-9.625365870846738403e+01,9.771142916661334991e+09
3.400000000000000000e+03,0.000000000000000000e+00,9.335039574170978546e+09
3.411476713371779169e+03,-9.146753192597201121e+01,9.509842943872102737e+09
3.434155420761613186e+03,-4.812682935423369202e+01,9.553091245416158676e+09
3.377321292610165983e+03,-4.334070257173831919e+01,9.291791272626922607e+09
-3.896410814952675992e+03,-5.487645659314326849e+02,9.318278717540397644e+09
-3.896981085164373781e+03,-4.972435403035278227e+02,9.731755223425270081e+09
-3.948205407476338223e+03,-5.243822829657162856e+02,9.372908917171863556e+09
-3.897855955992993131e+03,-8.499999999997850182e+02,9.002028941121019363e+09
-3.906141602320565198e+03,-9.500374519333042826e+02,8.998123437640861511e+09
-3.804216505786885136e+03,-8.999999999994794280e+02,9.461351590235025406e+09
-3.901998779156779165e+03,-9.000187259665447073e+02,9.044129976700420380e+09
-3.855179054053724940e+03,-9.250187259663919122e+02,9.204074451366382599e+09
-3.851036230889937997e+03,-8.749999999996322231e+02,9.272598119171197891e+09
-3.802939315019638798e+03,-7.999573269335810437e+02,9.510879844939374924e+09
-3.803577910403262194e+03,-8.499786634665301790e+02,9.486115717587200165e+09
-3.850397635506315964e+03,-8.249786634666829741e+02,9.297362246523366928e+09
-3.909488774283924158e+03,-1.503293328410401045e+03,9.178247620184766769e+09
-3.858001057301111814e+03,-1.478424178155916024e+03,9.007419323895069122e+09
-2.825508760665090904e+03,-1.670071075892952877e+02,9.497456841014627457e+09
-2.872177179194221026e+03,-1.770543004233431077e+02,9.671701256769245148e+09
-2.842726319618741854e+03,-1.285676537606433101e+02,9.810784639971525192e+09
-7.425859406898522366e+02,-1.910548926238564036e+03,9.573858972505352020e+09
-6.468684284623552685e+02,-1.915173768071135100e+03,9.352897877723613739e+09
-6.847232422220012040e+02,-1.815294838671396974e+03,9.897274947013706207e+09
-6.947271845761038094e+02,-1.912861347154849000e+03,9.430055758085365295e+09
-6.657958353421781794e+02,-1.865234303371265923e+03,9.551909429521608353e+09
-7.136545914559267203e+02,-1.862921882454980960e+03,9.750788927304412842e+09
-1.150000000000000000e+03,-8.660254037844386232e+01,1.027212486620024490e+10
-1.032988029905048961e+03,-9.698739312636989496e+01,1.013325560885467339e+10
-1.100000000000000000e+03,0.000000000000000000e+00,1.027847627365750504e+10
-1.091494014952525049e+03,-9.179496675240687864e+01,1.029590319534923363e+10
-1.066494014952525049e+03,-4.849369656318494748e+01,1.054185758439257431e+10
-1.125000000000000000e+03,-4.330127018922193116e+01,1.025103864989510727e+10
-3.799059331032919999e+03,-1.200344688054570042e+03,8.921226071898296356e+09
-3.850336122732182957e+03,-1.175313210472487981e+03,9.227932483208890915e+09
-3.803894626581782177e+03,-1.150402136063805983e+03,9.239437111031909943e+09
-1.802370205355807911e+03,-1.749999999999547072e+03,9.104708555756149292e+09
-1.890261844883817048e+03,-1.703211019591049080e+03,9.803190897136072159e+09
-1.894988933300609915e+03,-1.818212488626282038e+03,9.896538083500921249e+09
-1.846316025119813048e+03,-1.726605509795298076e+03,9.372802110926710129e+09
-1.892625389092213027e+03,-1.760711754108664991e+03,9.875927533503353119e+09
-1.848679569328209027e+03,-1.784106244312913987e+03,9.692688634400142670e+09
-1.654727997462962094e+03,-9.206860698295947998e+01,1.155468377141326904e+10
-1.750000000000000000e+03,-8.660254037844386232e+01,1.152023239018796730e+10
-1.710041993983990096e+03,-1.868889491597346932e+02,1.161942660833359146e+10
-1.702363998731480933e+03,-8.933557368070167115e+01,1.151116972685098648e+10
-1.730020996991994934e+03,-1.367457447690892991e+02,1.160296965603250694e+10
-1.682384995723476095e+03,-1.394787780713471079e+02,1.161116564035406685e+10
-3.636662788445746173e+03,-1.904968959175311056e+03,8.243348803321903229e+09
-3.537274041259850947e+03,-1.850075742856869965e+03,8.806009916895694733e+09
-3.621023553303195968e+03,-1.799999999999361989e+03,8.956332038737346649e+09
-3.586968414852799015e+03,-1.877522351016089942e+03,8.524679360108801842e+09
-3.579148797281523002e+03,-1.825037871428115977e+03,8.879824393687677383e+09
-3.628843170874471070e+03,-1.852484479587335954e+03,8.598493836900783539e+09
1.028856829700933986e+02,-2.499999999997152997e+02,9.620500062417757034e+09
1.906857624005683931e+02,-2.967435093787995015e+02,9.474432682123672485e+09
1.954949917497054912e+02,-1.812057670332077066e+02,9.838794930728702545e+09
1.467857226853309101e+02,-2.733717546892573864e+02,9.708995478646207809e+09
1.930903770751368995e+02,-2.389746382060035899e+02,9.742943051794782639e+09
1.491903373598993880e+02,-2.156028835164615032e+02,9.729647496573228836e+09
-3.841375661770990973e+03,-9.416639182801046104e+01,1.014670927079806900e+10
-3.842663263803369773e+03,-2.084169371004543905e+02,1.124188938127568817e+10
-3.751242521764113008e+03,-1.806794649346734047e+02,1.087343420651397514e+10
-3.842019462787181055e+03,-1.512916644642324115e+02,1.065236637751713943e+10
-3.796952892783740936e+03,-1.945482010175639118e+02,1.105766179389483070e+10
-3.796309091767552218e+03,-1.374229283813419045e+02,1.067645828510966492e+10
-1.650000000000000000e+03,-1.931886359889836058e+03,9.252847474400560379e+09
-1.692495199255449961e+03,-1.918415709675952940e+03,9.226630364327030182e+09
-1.642604699513339028e+03,-1.890890561287955052e+03,9.087439584921592712e+09
2.554047422085709059e+03,-1.907972235015489105e+03,1.174621098982342339e+10
2.650000000000000000e+03,-1.913397459621555981e+03,1.200641142975275230e+10
2.608664581046342846e+03,-1.813151692061089989e+03,1.140602333492789841e+10
2.602023711042853847e+03,-1.910684847318522998e+03,1.187631120978808975e+10
2.629332290523172105e+03,-1.863274575841322985e+03,1.170621738234032822e+10
2.581356001566025952e+03,-1.860561963538290001e+03,1.157611716237566376e+10
2.609601480197652108e+03,-1.863415946596117863e+02,9.351516302466869354e+09
2.650656115077284994e+03,-8.676643873356169934e+01,8.820234280087596893e+09
2.555521709887747875e+03,-8.979485504754256908e+01,9.320574032529310226e+09
2.630128797637468779e+03,-1.365540166965867002e+02,9.051920270300266266e+09
2.603088912482517117e+03,-8.828064689055213421e+01,9.070404156308450699e+09
2.582561595042699992e+03,-1.380682248535771919e+02,9.309891092092441559e+09
-2.588542087716672086e+03,-1.844101586524978984e+02,9.543175642649982452e+09
-2.548351669690991912e+03,-8.418359455636178268e+01,1.016419122238799667e+10
-2.644554045234823207e+03,-8.915463927932094634e+01,9.961079006284374237e+09
-2.568446878703832226e+03,-1.342968766044297979e+02,9.793588748619907379e+09
-2.596452857462908014e+03,-8.666911691784136451e+01,1.006263511433618546e+10
-2.616548066475747873e+03,-1.367823989659094082e+02,9.688647219120672226e+09
-3.812080574804417211e+03,-1.000095746681492983e+03,9.219092858961633682e+09
-3.713799311023055907e+03,-1.050092555125328090e+03,9.549498601180725098e+09
-3.712312168915661005e+03,-9.499999999993524398e+02,9.782468124431783676e+09
-3.762939942913737013e+03,-1.025094150903410082e+03,9.372534612951950073e+09
-3.713055739969358910e+03,-1.000046277562340038e+03,9.665983362806253433e+09
-3.762196371860039108e+03,-9.750478733404227114e+02,9.488277449737493515e+09
-4.000000000000000000e+03,-8.000000000000000000e+02,8.378088970487661362e+09
-3.899168798635129860e+03,-7.499634230860607431e+02,8.568105039434100151e+09
-4.000000000000000000e+03,-7.000000000000000000e+02,8.038173547208894730e+09
-3.949584399317564930e+03,-7.749817115430303147e+02,8.307496643069202423e+09
-3.949584399317564930e+03,-7.249817115430303147e+02,8.096472306412847519e+09
-4.000000000000000000e+03,-7.500000000000000000e+02,8.167064633831305504e+09
-3.712312168915746042e+03,-1.549999999999341071e+03,8.797591351526988983e+09
-3.713093181454796195e+03,-1.649999999999337888e+03,9.195669423587720871e+09
-3.767328627190388943e+03,-1.574999999999328111e+03,8.964494480546403885e+09
-3.767719133459913792e+03,-1.624999999999326974e+03,9.165232924826662064e+09
-3.712702675185270891e+03,-1.599999999999339934e+03,8.996630387557355881e+09
-3.713093181454664773e+03,-1.449999999999344027e+03,8.691642597101650238e+09
-3.712842587391546203e+03,-1.350322504608464897e+03,8.668758409351333618e+09
-3.815641804092022085e+03,-1.401793024457952924e+03,8.853532050303112030e+09
-3.712967884423106170e+03,-1.400161252303903893e+03,8.680200503226490021e+09
-3.764242195741784144e+03,-1.376057764533208911e+03,8.682780192911214828e+09
-3.764367492773343201e+03,-1.425896512228649044e+03,8.695022812363912582e+09
-4.000000000000000000e+03,-6.000000000000000000e+02,8.777723695804864883e+09
-3.948205407476338223e+03,-5.743822829657162856e+02,9.003133842873878479e+09
-4.000000000000000000e+03,-5.500000000000000000e+02,9.084727041838388443e+09
-3.375427071895629979e+03,-1.834496254968541962e+03,9.524993371719987869e+09
-3.329300827738214139e+03,-1.823806341105338106e+03,9.393142579802154541e+09
-3.358195120101976045e+03,-1.872211590630646015e+03,9.574343680484693527e+09
-3.371165618060665111e+03,-1.672333614854211987e+02,1.049876047865965462e+10
-3.356512991088623949e+03,-1.283942194754785078e+02,1.045639358802966690e+10
-3.327029965016426104e+03,-1.757797523054678948e+02,1.039210283976734924e+10
7.957060059975092372e+02,-1.749999999999779902e+03,1.024762557053326416e+10
7.080994902951333643e+02,-1.703209721938924986e+03,1.028984927558998680e+10
7.038395527401576146e+02,-1.818728019722949966e+03,1.075708692107048988e+10
7.519027481463213007e+02,-1.726604860969353012e+03,1.028009839335311890e+10
7.059695215176454894e+02,-1.760968870830937021e+03,1.049088531116139030e+10
7.497727793688334259e+02,-1.784364009861365048e+03,1.033842468508663750e+10
7.044702538281817397e+02,-1.819162320643571888e+02,9.369277182147228241e+09
7.083069453359490808e+02,-2.970102950453173776e+02,9.353940295729314804e+09
7.957060059976432740e+02,-2.499999999997953068e+02,8.874862705865411758e+09
7.063885995820653534e+02,-2.394632635548373116e+02,9.362343776195844650e+09
7.520064756667961774e+02,-2.735051475225563991e+02,9.108600065983366013e+09
7.500881299129125637e+02,-2.159581160320761910e+02,9.080436761266649246e+09
2.792208221191302073e+03,-1.858779435991118021e+02,8.845489064949142456e+09
2.847741655672832167e+03,-8.821933983793253731e+01,8.600849110590883255e+09
2.750000000000000000e+03,-8.660254037844386232e+01,8.428751235337966919e+09
2.819974938432067120e+03,-1.370486417185221910e+02,8.701579224698450089e+09
2.798870827836416083e+03,-8.741094010818819982e+01,8.514800172964425087e+09
2.771104110595651036e+03,-1.362402419887777967e+02,8.612801248629737854e+09
-4.999999999999999289e+01,-1.931957073578422978e+03,9.621542236653253555e+09
-5.724546646542061978e+01,-1.890953557358051967e+03,9.661179041484373093e+09
-7.431161085386598586e+00,-1.918455525319568096e+03,9.666395969245931625e+09
-3.799527213044344990e+03,-1.814926286546746041e+03,9.036604939144367218e+09
-3.911618063529835126e+03,-1.845896366414297972e+03,8.883916441333549500e+09
-3.847315507167103078e+03,-1.913474183444588107e+03,8.556581815955270767e+09
-3.855572638287089831e+03,-1.830411326480521893e+03,9.159113669507287979e+09
-3.879466785348468875e+03,-1.879685274929443040e+03,8.974503209845863342e+09
-3.823421360105724034e+03,-1.864200234995666960e+03,8.796593377549819946e+09
1.932353890005649930e+02,-1.814212785069475103e+03,1.022236739585242271e+10
1.500000000000001137e+02,-1.913397459621555981e+03,1.015629520434208679e+10
2.500000000000000000e+02,-1.913397459621555981e+03,1.066709622458515167e+10
1.716176945002825960e+02,-1.863805122345514974e+03,1.016785441700992203e+10
2.000000000000001137e+02,-1.913397459621555981e+03,1.041169571446361923e+10
2.216176945002825107e+02,-1.863805122345514974e+03,1.042325492713145256e+10
1.921539030917416085e+03,-1.999999999998865121e+02,1.008211955449713707e+10
1.937950116374046047e+03,-9.426451088468589035e+01,9.607889531605796814e+09
1.842478383894775106e+03,-1.475578733783765983e+02,9.837339575221494675e+09
1.929744573645730952e+03,-1.471322554422862083e+02,9.782856854889204025e+09
1.890214250134411031e+03,-1.209111921315311946e+02,9.717092299378431320e+09
1.882008707406095937e+03,-1.737789366891315126e+02,1.001809923527698898e+10
3.304995240724350879e+03,-1.814293185443518041e+03,1.229334577817963028e+10
3.251112996509374170e+03,-1.911942076927216931e+03,1.268399286220827293e+10
3.278054118616862979e+03,-1.863117631185366918e+03,1.248405389051648521e+10
3.300556498254687085e+03,-1.912669768274387025e+03,1.289883669978721428e+10
3.327497620362174985e+03,-1.863845322532537011e+03,1.270489593841523361e+10
3.303867994654502127e+03,-1.819039285406057900e+02,8.739897236626237869e+09
3.306494507648380022e+03,-2.968721222717135788e+02,8.120906706873233795e+09
3.393782217350923929e+03,-2.499999999999818101e+02,8.690135124916749954e+09
3.305181251151440847e+03,-2.393880254061596986e+02,8.428289900959708214e+09
3.350138362499651976e+03,-2.734360611358476945e+02,8.313754524792834282e+09
3.348825106002712801e+03,-2.159519642702937858e+02,8.619217785757030487e+09
-3.750000000000000000e+03,-1.913397459621555981e+03,8.049208616001376152e+09
-3.798657753583550857e+03,-1.913435821533071930e+03,8.302895215978320122e+09
-3.774763606522171813e+03,-1.864161873084151011e+03,8.542906777572868347e+09
2.096270949701648078e+03,-1.857769696872533984e+02,9.570286992292486191e+09
2.147134802360104004e+03,-8.565924722388616885e+01,9.530672811376811981e+09
2.050000000000000000e+03,-8.660254037844386232e+01,9.583025605669456482e+09
2.121702876030875814e+03,-1.357181084555697907e+02,9.567233067451911926e+09
2.098567401180052002e+03,-8.613089380116501559e+01,9.572557302596414566e+09
2.073135474850823812e+03,-1.361897550328486091e+02,9.577808920199584961e+09
-1.250000000000000000e+03,-8.660254037844386232e+01,1.025433229366903114e+10
-1.197242640483392961e+03,-1.857479994167759969e+02,1.031335510796428299e+10
-1.200000000000000000e+03,-8.660254037844386232e+01,1.026322857993463898e+10
-1.223621320241697049e+03,-1.361752698976098941e+02,1.026688632298240662e+10
-1.173621320241697049e+03,-1.361752698976098941e+02,1.027578260924801254e+10
-4.500000000000000000e+02,-8.660254037844386232e+01,9.648042653110685349e+09
-5.500000000000000000e+02,-8.660254037844386232e+01,9.392208666829694748e+09
-5.020660064974563852e+02,-1.857908718479459935e+02,9.798681688814147949e+09
-5.000000000000000000e+02,-8.660254037844386232e+01,9.520781702228221893e+09
-5.260330032487281642e+02,-1.361967061131948924e+02,9.527486061762464523e+09
-4.760330032487282210e+02,-1.361967061131948924e+02,9.678154185006309509e+09
-6.623431573368293357e+02,-9.508661565801259030e+01,9.026129525903221130e+09
-7.598484244027888508e+02,-1.503675653249796937e+02,9.025702208006563187e+09
-6.765371804359008365e+02,-1.999999999996454960e+02,9.465444525118104935e+09
-7.110957908698090932e+02,-1.227270904914960994e+02,8.978487844615993500e+09
-7.181928024193448437e+02,-1.751837826623126091e+02,9.255372959219350815e+09
-6.694401688863650861e+02,-1.475433078288290005e+02,9.177938869295293808e+09
-3.150000000000000000e+03,-1.913397459621555981e+03,1.020631838950915527e+10
-3.050000000000000000e+03,-1.913397459621555981e+03,1.041429957169473839e+10
-3.100939982071678060e+03,-1.813823340898130937e+03,1.079849384386526680e+10
-3.100000000000000000e+03,-1.913397459621555981e+03,1.035773600122891426e+10
-3.075469991035839030e+03,-1.863610400259844027e+03,1.073254074775530815e+10
-3.125469991035839030e+03,-1.863610400259844027e+03,1.050865497900037003e+10
-7.729456676936474651e+02,-1.833015601788616095e+03,1.007267348924354744e+10
-7.288344549578243914e+02,-1.824155220230006080e+03,1.000019618567351532e+10
-7.577658041917497940e+02,-1.871782264013590066e+03,9.823266230874448776e+09
2.008141571295735048e+03,-1.749999999999894953e+03,1.156270475191768074e+10
2.097418679945933945e+03,-1.818872084378494037e+03,1.090006105775021744e+10
2.095620093061817897e+03,-1.704465819873767941e+03,1.163357759360547256e+10
2.052780125620834042e+03,-1.784436042189194950e+03,1.123138290483394623e+10
2.096519386503875921e+03,-1.761668952126130989e+03,1.130205353377795029e+10
2.051880832178776018e+03,-1.727232909936831902e+03,1.163337538086168098e+10
-3.703586239862726870e+03,-3.435666417263145149e+02,1.098204813835427094e+10
-3.759291414168763822e+03,-3.582646848648674904e+02,1.105183971965283966e+10
-3.707246925854135952e+03,-3.946859327881043100e+02,1.067709278769015884e+10
-3.745075939636218209e+03,-8.386931335456772274e+01,1.048776930428466034e+10
-3.793225800703603909e+03,-8.901785259128908478e+01,1.034592293044845772e+10
-3.748159230700166063e+03,-1.322743891446206135e+02,1.066817869170091248e+10
9.500000000000000000e+02,-6.785876400735304514e+01,8.258136771278814316e+09
9.567320180521568318e+02,-1.089921382648555976e+02,8.275925717511213303e+09
9.072299737950447707e+02,-8.144144905517720190e+01,8.124039776165169716e+09
-4.000000000000000000e+03,-1.500000000000000000e+03,9.003098498857757568e+09
-3.954019239991167069e+03,-1.476451953772718980e+03,9.168767773982877731e+09
-4.000000000000000000e+03,-1.450000000000000000e+03,9.241311913874692917e+09
1.657272815713685077e+03,-1.847973225834007962e+03,9.554752694351871490e+09
1.572425053180300893e+03,-1.796732116834036106e+03,1.000438212485833359e+10
1.560103015379904036e+03,-1.906331016139441999e+03,9.746749777397066116e+09
1.614848934446993098e+03,-1.822352671334022034e+03,9.756245104354764938e+09
1.566264034280101896e+03,-1.851531566486738939e+03,9.875565951127700806e+09
1.608687915546794102e+03,-1.877152120986725095e+03,9.627428930624134064e+09
1.559267615337231064e+03,-9.355562814448404652e+01,9.582865934805723190e+09
1.570753546730496964e+03,-2.017574840550036015e+02,9.303872129324619293e+09
1.658652149989550935e+03,-1.494056034764892047e+02,9.203528941608118057e+09
1.565010581033863900e+03,-1.476565560997437956e+02,9.449412255720176697e+09
1.614702848360024063e+03,-1.755815437657464031e+02,9.253700535466369629e+09
1.608959882663390999e+03,-1.214806158104865972e+02,9.399240661861927032e+09
-2.350000000000000000e+03,-8.660254037844386232e+01,1.032500888654680634e+10
-2.444420037820552807e+03,-8.275118884852113865e+01,1.020420913698367882e+10
-2.403194618051126781e+03,-1.834042523380034027e+02,1.020895197827342033e+10
-2.397210018910277086e+03,-8.467686461348250759e+01,1.026460901176524162e+10
-2.423807327935840021e+03,-1.330777205932623133e+02,1.021612708348495865e+10
-2.376597309025562936e+03,-1.350033963582237106e+02,1.027451330999234772e+10
-2.939225041148079981e+03,-1.907112660670115019e+03,1.058342606774268150e+10
-2.844392433493536828e+03,-1.851595721818925085e+03,1.103859521980705070e+10
-2.928160816960280044e+03,-1.800427953841950966e+03,1.133909685529089928e+10
